NCT00134966,Novartis,Neuro Rive Sud,,"4896 Taschereau Blvd., Suite 250, Greenfield Park,",Quebec,J4V 2J2,Canada
NCT00134966,Novartis,Quebec Memory and Motor Skills Disorders Clinic,,"65 Sainte-Anne, Price Building, 3rd Floor, Quebec",Quebec,G1R 3X5,Canada
NCT00134966,Novartis,Dr. Felix Veloso Research,,"7 Medical Centre, Pasqua Hospital, 4101 Dewdney Avenue, Regina",Saskatchewan,S4T 1A5,Canada
NCT00134966,Novartis,"University of Saskatchewan, Royal University Hospital",,"103 Hopital Drive, Room 1659, Saskatoon",,S7N 0W8,Canada
NCT00134966,Novartis,"NeurologickÃ¡ klinika, Univerzita PalackÃ©ho",,I.P.Pavlova 6,Olomouc,775 20,Czech Republic
NCT00134966,Novartis,FN-neurologickÃ¡ klinika,,Alej Svobody 80,PlzeÅˆ,304 60,Czech Republic
NCT00134966,Novartis,Neurologicka klinika,,"Katerinska 12, Praha 2",,12000,Czech Republic
NCT00134966,Novartis,FN-Nemocnice Pardubice,,"Kyjevska 44, Pardubice",,53000,Czech Republic
NCT00134966,Novartis,Rambam Medical Center,,Haliya Hashniya 8,Haifa,31096,Israel
NCT00134966,Novartis,"Dep. Of Neurology (Bitan 38, EEG institute)",,"Dep. Of Neurology, Zerifin",,70300,Israel
NCT00134966,Novartis,"Belinson Campus, Jabotinsky st. Movement Disorder Unit",,Petach Tikva,,49100,Israel
NCT00134966,Novartis,Sourasky Medical Center,,"Weitzman St. Movement Disorder Clinic, Tel Aviv",,64239,Israel
NCT00134966,Novartis,Clinica Neurologica I - Azienda Ospedaliera-Universitaria Policlinico - UniversitÃ  di Catania,,Via Santa Sofia 78,Catania,95123,Italy
NCT00134966,Novartis,"""Dipartimento di Neuroscienze Oftalmologia e Genetica (DINOG)",,"UniversitÃ  degli Studi di Genova, Via De Toni 5",Genova,16132,Italy
NCT00134966,Novartis,"UnitÃ  Operativa Complessa Neurologia - Policlinico Universitario ""G. Martino""",,Via Consolare Valeria,Messina,98125,Italy
NCT00134966,Novartis,"Istituto Nazionale Neurologico ""Carlo Besta""",,Via Celoria 11,Milano,20100,Italy
NCT00134966,Novartis,Dipartimento di Neuroscienze-Sezione Neurologia UniversitÃ  degli Studi di Pisa- AO S. Chiara,,"Via Roma, 67",Pisa,56127,Italy
NCT00134966,Novartis,"Dipartimento di Scienze Neurologiche UniversitÃ  degli Studi di Roma ""La Sapienza"" Roma I",,Viale dell'UniversitÃ  30,Roma,185,Italy
NCT00134966,Novartis,Dipartimento di Neuroscienze-UniversitÃ  degli Studi di Torino,,Via Cherasco 15,Torino,10126,Italy
NCT00134966,Novartis,A.O. Istituti Clinici di Perfezionamento-Unita`Operativa Centro Parkinson,,"Via Bignami 1, Milan",,20126,Italy
NCT00134966,Novartis,Samodzielny Publiczny Szpital Kliniczny Oddzial Kliniczny Neurologii i Epiletologii,,"ul. Czerniakowska 231, Warszawa",,00-416,Poland
NCT00134966,Novartis,Centrum Neurologii Klinicznej,,"Ul. Dwernickiego 8, Krakow",,31-530,Poland
NCT00134966,Novartis,Klinika Neruologii Wieku Podeszlego,,"ul.Medykow 14, Katowice",,40-752,Poland
NCT00134966,Novartis,Hospitais da Universidade de Coimbra (Serv. Neurologia),,"Avenida Bissaya Barreto, Coimbra",,3000-075,Portugal
NCT00134966,Novartis,Hospital de Santa Maria (Serv. Neurologia),,"Avenida Professor Egas Moniz, Lisbon",,1649-035,Portugal
NCT00134966,Novartis,Hospital de Santo AntÃ_nio (Serv. Neurologia),,"Largo Professor Abel Salazar, Porto",,4099-001,Portugal
NCT00134966,Novartis,Istanbul CAPA Medical School,,"Istanbul University CAPA Medical School, Dept. of Neurology",Istanbul,34610,Turkey
NCT00134966,Novartis,"Hacettepe Medical School, Department of Neurology",,"Hacettepe Universitesi Hastaneleri Norooji AD Sihhiye, Ankara",,"6,100",Turkey
NCT00134966,Novartis,"Dokuz Eylul Medical School, Department of Neurology",,"Noroloji Anabilim Dali Inciralti Izmir, Izmir",,35340,Turkey
NCT00137384,National Institute of Neurological Disorders and Stroke (NINDS),"National Institutes of Health Clinical Center, 9000 Rockville Pike",,Bethesda,Maryland,20892,United States
NCT00144872,GlaxoSmithKline,GSK Investigational Site,,San Jose,California,95128,United States
NCT00144872,GlaxoSmithKline,GSK Investigational Site,,Loxahatchee,Florida,33470,United States
NCT00144872,GlaxoSmithKline,GSK Investigational Site,,Melbourne,Florida,32901,United States
NCT00144872,GlaxoSmithKline,GSK Investigational Site,,Panama City,Florida,32405,United States
NCT00144872,GlaxoSmithKline,GSK Investigational Site,,Tallahassee,Florida,32308,United States
NCT00144872,GlaxoSmithKline,GSK Investigational Site,,Tampa,Florida,33607-6350,United States
NCT00144872,GlaxoSmithKline,GSK Investigational Site,,Atlanta,Georgia,30342,United States
NCT00144872,GlaxoSmithKline,GSK Investigational Site,,Louisville,Kentucky,40202,United States
NCT00144872,GlaxoSmithKline,GSK Investigational Site,,Springfield,Missouri,65804,United States
NCT00144872,GlaxoSmithKline,GSK Investigational Site,,Newark,New Jersey,7103,United States
NCT00144872,GlaxoSmithKline,GSK Investigational Site,,Buffalo,New York,14222,United States
NCT00144872,GlaxoSmithKline,GSK Investigational Site,,Rochester,New York,14642,United States
NCT00144872,GlaxoSmithKline,GSK Investigational Site,,Chapel Hill,North Carolina,27599-7600,United States
NCT00144872,GlaxoSmithKline,GSK Investigational Site,,Greenville,North Carolina,27834,United States
NCT00144872,GlaxoSmithKline,GSK Investigational Site,,Raleigh,North Carolina,27607,United States
NCT00144872,GlaxoSmithKline,GSK Investigational Site,,Germantown,Tennessee,38138,United States
NCT00144872,GlaxoSmithKline,GSK Investigational Site,,Fort Worth,Texas,76104,United States
NCT00144872,GlaxoSmithKline,GSK Investigational Site,,Seattle,Washington,98105,United States
NCT00144872,GlaxoSmithKline,GSK Investigational Site,,Milwaukee,Wisconsin,53226,United States,,,,,,
NCT00145132,Ludwig-Maximilians - University of Munich,"Depts. of Psychiatry and Nuclear Medicine, Ludwig-Maximilians-University of Munich",,Munich,,D-80336,Germany,,,,,,
NCT00150956,UMC Utrecht,"UMC Utrecht, Department of Nephrology &amp; Hypertension",,Utrecht,,3584 CX,Netherlands,,,,,,
NCT00158249,Mclean Hospital,"McLean Hospital, Department of Psychiatry",,Belmont,Massachusetts,02478 9106,United States,,,,,,
NCT00166660,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),Brigham and Women's Hospital,Recruiting,Boston,Massachusetts,2115,United States,"Heidelise Als, PhD",617-355-8249,heidelise.als@childrens.harvard.edu,,"Simon Warfield, PhD",Principal Investigator
NCT00166660,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),Children's Hospital Boston,Recruiting,Boston,Massachusetts,2115,United States,"Heidelise Als, PhD",617-355-8249,heidelise.als@childrens.harvard.edu,,,
NCT00167375,University of Pittsburgh,Western Psychiatric Institute and Clinic,,Pittsburgh,Pennsylvania,15213,United States,,,,,,
NCT00169689,"Heinrich-Heine University, Duesseldorf",Joachim Cordes,,DÃ_sseldorf,Rhineland,40629,Germany,,,,,,
NCT00173017,National Taiwan University Hospital,National Taiwan University Hospital,,Taipei,,100,Taiwan,,,,,,
NCT00175890,UCB Pharma,,,Birmingham,Alabama,,United States,,,,,,
NCT00175890,UCB Pharma,,,Mobile,Alabama,,United States,,,,,,
NCT00175890,UCB Pharma,,,Tucson,Arizona,,United States,,,,,,
NCT00175890,UCB Pharma,,,Little Rock,Arkansas,,United States,,,,,,
NCT00175890,UCB Pharma,,,Los Angeles,California,,United States,,,,,,
NCT00175890,UCB Pharma,,,Gainesville,Florida,,United States,,,,,,
NCT00175890,UCB Pharma,,,Loxahatchee,Florida,,United States,,,,,,
NCT00175890,UCB Pharma,,,Miami,Florida,,United States
NCT00175890,UCB Pharma,,,Tallahassee,Florida,,United States
NCT00175890,UCB Pharma,,,Tampa,Florida,,United States
NCT00175890,UCB Pharma,,,Augusta,Georgia,,United States
NCT00175890,UCB Pharma,,,Boise,Idaho,,United States
NCT00175890,UCB Pharma,,,Chicago,Illinois,,United States
NCT00175890,UCB Pharma,,,New Orleans,Louisiana,,United States
NCT00175890,UCB Pharma,,,Boston,Massachusetts,,United States
NCT00175890,UCB Pharma,,,Detroit,Michigan,,United States
NCT00175890,UCB Pharma,,,St. Paul,Minnesota,,United States
NCT00175890,UCB Pharma,,,Lebanon,New Hampshire,,United States
NCT00175890,UCB Pharma,,,Cherry Hill,New Jersey,,United States
NCT00175890,UCB Pharma,,,Edison,New Jersey,,United States
NCT00175890,UCB Pharma,,,Buffalo,New York,,United States
NCT00175890,UCB Pharma,,,New York,New York,,United States
NCT00175890,UCB Pharma,,,Rochester,New York,,United States
NCT00175890,UCB Pharma,,,Syracuse,New York,,United States
NCT00175890,UCB Pharma,,,Chapel Hill,North Carolina,,United States
NCT00175890,UCB Pharma,,,Winston Salem,North Carolina,,United States
NCT00175890,UCB Pharma,,,Cincinnati,Ohio,,United States
NCT00175890,UCB Pharma,,,Cleveland,Ohio,,United States
NCT00175890,UCB Pharma,,,Columbus,Ohio,,United States
NCT00175890,UCB Pharma,,,Portland,Oregon,,United States
NCT00175890,UCB Pharma,,,Danville,Pennsylvania,,United States
NCT00175890,UCB Pharma,,,Hershey,Pennsylvania,,United States
NCT00175890,UCB Pharma,,,Philadelphia,Pennsylvania,,United States
NCT00175890,UCB Pharma,,,Spartanburg,South Carolina,,United States
NCT00175890,UCB Pharma,,,Nashville,Tennessee,,United States
NCT00175890,UCB Pharma,,,Dallas,Texas,,United States
NCT00175890,UCB Pharma,,,Fort Worth,Texas,,United States
NCT00175890,UCB Pharma,,,Salt Lake City,Utah,,United States
NCT00175890,UCB Pharma,,,Richmond,Virginia,,United States
NCT00175890,UCB Pharma,,,Seattle,Washington,,United States
NCT00175890,UCB Pharma,,,Morgantown,West Virginia,,United States
NCT00175890,UCB Pharma,,,Milwaukee,Wisconsin,,United States
NCT00175890,UCB Pharma,,,Buenos Aires,,,Argentina
NCT00175890,UCB Pharma,,,Mendoza,,,Argentina
NCT00175890,UCB Pharma,,,Pilar Buenos Aires,,,Argentina
NCT00175890,UCB Pharma,,,Brussels,,,Belgium
NCT00175890,UCB Pharma,,,Leuven,,,Belgium
NCT00175890,UCB Pharma,,,Campinas,,,Brazil
NCT00175890,UCB Pharma,,,Curitiba,,,Brazil
NCT00175890,UCB Pharma,,,Porto Alegre,,,Brazil
NCT00175890,UCB Pharma,,,Ribeirao Preto,,,Brazil
NCT00175890,UCB Pharma,,,Rio de Janeiro,,,Brazil
NCT00175890,UCB Pharma,,,Sao Paulo,,,Brazil
NCT00175890,UCB Pharma,,,Vancouver,British Columbia,,Canada
NCT00175890,UCB Pharma,,,Winnepeg,Manitoba,,Canada
NCT00175890,UCB Pharma,,,St John's,Newfoundland and Labrador,,Canada
NCT00175890,UCB Pharma,,,London,Ontario,,Canada
NCT00175890,UCB Pharma,,,Scarborough,Ontario,,Canada
NCT00175890,UCB Pharma,,,Saskatoon,Saskatchewan,,Canada
NCT00175890,UCB Pharma,,,Brno,,,Czech Republic
NCT00175890,UCB Pharma,,,Praha 4,,,Czech Republic
NCT00175890,UCB Pharma,,,Praha 5,,,Czech Republic
NCT00175890,UCB Pharma,,,Lille Cedex,,,France
NCT00175890,UCB Pharma,,,Paris,,,France
NCT00175890,UCB Pharma,,,Rouen Cedex,,,France
NCT00175890,UCB Pharma,,,Strasbourg Cedex,,,France
NCT00175890,UCB Pharma,,,Kehl,Kork,,Germany
NCT00175890,UCB Pharma,,,Berlin,,,Germany
NCT00175890,UCB Pharma,,,Erlangen,,,Germany
NCT00175890,UCB Pharma,,,Heidelberg,,,Germany
NCT00175890,UCB Pharma,,,Jena,,,Germany
NCT00175890,UCB Pharma,,,Kiel,,,Germany
NCT00175890,UCB Pharma,,,Budapest,,,Hungary
NCT00175890,UCB Pharma,,,Calambrone,,,Italy
NCT00175890,UCB Pharma,,,Genoa,,,Italy
NCT00175890,UCB Pharma,,,Milano,,,Italy
NCT00175890,UCB Pharma,,,Roma,,,Italy
NCT00175890,UCB Pharma,,,Mexico City,,,Mexico
NCT00175890,UCB Pharma,,,Gdansk,,,Poland
NCT00175890,UCB Pharma,,,Bucharest,,,Romania
NCT00175890,UCB Pharma,,,Cluj-Napoca,,,Romania
NCT00175890,UCB Pharma,,,Tirgu-Mures,,,Romania
NCT00175890,UCB Pharma,,,Kalingrad,,,Russian Federation
NCT00175890,UCB Pharma,,,Moscow,,,Russian Federation
NCT00175890,UCB Pharma,,,Saint Petersburg,,,Russian Federation
NCT00175890,UCB Pharma,,,St Petersburg,,,Russian Federation
NCT00175890,UCB Pharma,,,Glasgow,,,United Kingdom
NCT00175890,UCB Pharma,,,London,,,United Kingdom,,,,,,
NCT00176176,Heidelberg University,FakultÃ_t fÃ_r Klinische Medizin Mannheim UniversitÃ_tsklinikum Mannheim der Ruprecht-Karls-UniversitÃ_t Heidelberg,Recruiting,Mannheim,,68167,Germany,"Christian Wolpert, PD, MD",-3161,christian.wolpert@med.ma. uni-heidelberg.de,,"Constanze M Echternach, MD",Principal Investigator
NCT00178035,University of Pittsburgh,University of Pittsburgh Medical Center,,Pittsburgh,Pennsylvania,15213,United States,,,,,,
NCT00178321,University of Rochester,University of Rochester,,Rochester,New York,14642,United States,,,,,,
NCT00179322,National Institute on Deafness and Other Communication Disorders (NIDCD),"National Institutes of Health Clinical Center, 9000 Rockville Pike",,Bethesda,Maryland,20892,United States,,,,,,
NCT00180700,Imperial College London,Imperial College London,,London,England,W6 8RP,United Kingdom,,,,,,
NCT00194870,Weill Medical College of Cornell University,Weill Medical College at Cornell University - Comprehensive Epilepsy Center,Recruiting,New York,New York,10021,United States,Bill Nikolov,212-746-2346,,,,
NCT00194870,Weill Medical College of Cornell University,Weill Cornell Medical College,Recruiting,New York,New York,10065,United States,"Douglas Labar, MD, PhD",212-746-2359,,,,
NCT00200863,Brigham and Women's Hospital,"Division of Sleep Medicine, Brigham and Women's Hospital",,Boston,Massachusetts,2115,United States,,,,,,
NCT00201474,Norwegian University of Science and Technology,"Ã˜stmarka Psychiatric Department, St. Olavs Hospital",,Trondheim,,7441,Norway,,,,,,
NCT00204711,"University of Wisconsin, Madison",University of Wisconsin Hospital and Clinics,,Madison,Wisconsin,53792,United States,,,,,,
NCT00211302,Louisiana State University Health Sciences Center Shreveport,Psychopharmacology Research Clinic,,Shreveport,Louisiana,71103,United States,,,,,,
NCT00211380,Louisiana State University Health Sciences Center Shreveport,Psychopharmacology Research Clinic,,Shreveport,Louisiana,71103,United States,,,,,,
NCT00212745,Oregon Health and Science University,Oregon Health and Science University,,Portland,Oregon,97239,United States,,,,,,
NCT00216905,Ludwig-Maximilians - University of Munich,"Department of Psychiatry, Ludwig-Maximilians-University",,Munich,Bavaria,80336,Germany,,,,,,
NCT00220610,St. Lucas Andreas Ziekenhuis Hospital,st. Lucas Andreas Ziekenhuis/ Hospital,Recruiting,Amsterdam,,1061 AE,Netherlands,"Judith van der Riet, Drs",0031-20-5108562,j.vanderriet@slaz.nl,f.koerselman@slaz.nl,,
NCT00220883,Temple University,Temple University School of Medicine,Recruiting,Philadelphia,Pennsylvania,19140,United States,"Henry P. Parkman, MD",215-707-3431,henry.parkman@temple.edu,,"Henry P. Parkman, MD",Principal Investigator
NCT00222274,"Rutgers, The State University of New Jersey",UMDNJ-Robert Wood Johnson Medical School,,New Brunswick,New Jersey,8903,United States,,,,,,
NCT00226837,Melbourne Health,Swinburne University,,Hawthorn,Victoria,3123,Australia,,,,,,
NCT00226837,Melbourne Health,Royal Melbourne Hospital,,Parkville,Victoria,3050,Australia,,,,,,
NCT00226876,Melbourne Health,Royal Melbourne Hospital,,Melbourne,Victoria,3050,Australia,,,,,,
NCT00226876,Melbourne Health,King Edward Memorial Hospital for Women,,Perth,Western Australia,6000,Australia,,,,,,
NCT00226876,Melbourne Health,Royal Perth Hospital,,Perth,Western Australia,6000,Australia,,,,,,
NCT00229476,"University of California, Los Angeles",UCLA Neuropsychiatric Institute &amp; Hospital,,Los Angeles,California,90024,United States,,,,,,
NCT00232700,"Charite University, Berlin, Germany","Department of Psychiatry, CharitÃ© - Universitaetsmedizin Berlin, Campus Benjamin Franklin",,Berlin,,14050,Germany,,,,,,
NCT00242242,National Institute of Neurological Disorders and Stroke (NINDS),"National Institutes of Health Clinical Center, 9000 Rockville Pike",,Bethesda,Maryland,20892,United States,,,,,,
NCT00247533,Far Eastern Memorial Hospital,Far Eastern Memorial Hospital,Recruiting,Taipei,,220,Taiwan,"A H Li, MD",886-2-8966-7000,las1012.tw@yahoo.com.tw,,"A H Li, MD",Principal Investigator
NCT00265616,Brigham and Women's Hospital,Massachusetts General Hospital,,Boston,Massachusetts,2114,United States,,,,,,
NCT00265616,Brigham and Women's Hospital,Brigham and Women's Hospital,,Boston,Massachusetts,2115,United States,,,,,,
NCT00265616,Brigham and Women's Hospital,Inselspital,,Bern,BE,,Switzerland,,,,,,
NCT00265616,Brigham and Women's Hospital,CHUV,,Lausanne,VD,,Switzerland,,,,,,
NCT00265616,Brigham and Women's Hospital,HÃ´pitaux Universitaires de GenÃ¨ve,,Geneva,,,Switzerland,,,,,,
NCT00275912,Novartis,Regional Pediatric Clinical Hospital â„–1 EkaterinburgRegional Pediatric Clinical Hospital â„–1,,Ekaterinburg,,,Russian Federation
NCT00275912,Novartis,Moscow Scientific Research Institute of Pediatrics and Pediatric Surgery,,Moscow,,,Russian Federation
NCT00275912,Novartis,Russian State Medical University clinically based on Russian Pediatric Clinical Hospital,,Moscow,,,Russian Federation
NCT00275912,Novartis,Scientific-practical centre of children treatment suffering from craniofacial malformation and congenital pathology of nervous system,,Moscow,,,Russian Federation
NCT00275912,Novartis,St. Petersburg State Pediatrics Medical Academy,,St Petersburg,,,Russian Federation
NCT00275925,Novartis,Epilepsy Department of the Moscow Research Institute of Psychiatry,,Moscow,,,Russian Federation
NCT00275925,Novartis,Neurology and Neurosurgery Department of the Moscow State Medico-stomatology University,,Moscow,,,Russian Federation
NCT00275925,Novartis,Neurology and Neurosurgery Department of the Russian State Medical University,,Moscow,,,Russian Federation
NCT00275925,Novartis,Neurology Department of I.M. Sechenov Moscow Medical Academy,,Moscow,,,Russian Federation
NCT00275925,Novartis,Neurology Department of Pediatric faculty of the Russian State Medical University,,Moscow,,,Russian Federation
NCT00275925,Novartis,Neurology Department of the Moscow region Research Institute named after M.F. Vladimirskiy,,Moscow,,,Russian Federation
NCT00275925,Novartis,Epilepsy Department of the V.M. Bekhterev Sant-Petersburg Psychoneurology Institute,,Saint Petersburg,,,Russian Federation
NCT00280423,GlaxoSmithKline,GSK Investigational Site,,Birmingham,Alabama,35213,United States
NCT00280423,GlaxoSmithKline,GSK Investigational Site,,Phoenix,Arizona,85050,United States
NCT00280423,GlaxoSmithKline,GSK Investigational Site,,Tucson,Arizona,85712,United States
NCT00280423,GlaxoSmithKline,GSK Investigational Site,,Little Rock,Arkansas,72205,United States
NCT00280423,GlaxoSmithKline,GSK Investigational Site,,Burbank,California,91506,United States
NCT00280423,GlaxoSmithKline,GSK Investigational Site,,Huntington Beach,California,92648,United States
